날짜,종가,오픈,고가,저가,거래량,변동,업비트,김프,사차산업,블록체인,머스크
2021.10.8,53914.7 ,53785.5 ,55977.9 ,53659.3 ,64.05K,0.0024,8.49543,0.335,0.0272,0.08329,0.04255
2021.10.9,54942.5 ,53924.1 ,55430.8 ,53711.7 ,64.65K,0.0191,6.72472,0.28756,0.01763,0.06904,0.03351
2021.10.10,54687.7 ,54942.5 ,56432.2 ,54100.8 ,104.43K,-0.0046,6.33387,0.30956,0.01861,0.07379,0.03527
2021.10.11,57477.3 ,54686.9 ,57814.1 ,54457.8 ,73.84K,0.051,6.71886,0.39195,0.02778,0.06982,0.03819
2021.10.12,56015.9 ,57480.6 ,57635.7 ,54155.4 ,74.85K,-0.0254,8.47994,0.46971,0.02863,0.08687,0.04028
2021.10.13,57380.1 ,56014.5 ,57697.4 ,54314.4 ,73.62K,0.0244,7.20159,0.39637,0.03377,0.10275,0.04366
2021.10.14,57345.8 ,57370.4 ,58506.5 ,56866.8 ,59.84K,-0.0006,6.58422,0.27455,0.03676,0.10874,0.03605
2021.10.15,61672.5 ,57348.2 ,62892.8 ,56874.8 ,121.48K,0.0754,10.54986,0.59186,0.03162,0.09598,0.03917
2021.10.16,60861.1 ,61669.2 ,62329.2 ,60161.9 ,49.93K,-0.0132,8.39775,0.44759,0.02108,0.06813,0.03227
2021.10.17,61527.5 ,60865.5 ,61651.4 ,59143.4 ,53.39K,0.0109,5.82062,0.25093,0.02075,0.06845,0.03156
2021.10.18,62056.3 ,61525.8 ,62623.6 ,60026.9 ,80.15K,0.0086,7.31567,0.36051,0.03325,0.09904,0.07678
2021.10.19,64278.5 ,62030.2 ,64454.0 ,61451.0 ,80.16K,0.0358,6.48986,0.26687,0.03527,0.11459,0.05316
2021.10.20,65979.1 ,64276.9 ,66967.1 ,63543.7 ,79.87K,0.0265,7.4863,0.36156,0.03143,0.1034,0.04399
2021.10.21,62210.2 ,66004.6 ,66616.9 ,62092.1 ,105.38K,-0.0571,9.30764,0.37392,0.04067,0.1213,0.08017
2021.10.22,60690.3 ,62200.8 ,63699.7 ,60055.7 ,75.69K,-0.0244,7.32309,0.26381,0.02967,0.10392,0.03995
2021.10.23,61312.5 ,60693.2 ,61728.7 ,59738.3 ,37.05K,0.0103,5.43615,0.21416,0.01997,0.07158,0.03429
2021.10.24,60866.5 ,61308.2 ,61469.9 ,59523.7 ,42.67K,-0.0073,4.94112,0.17772,0.02167,0.07294,0.04503
2021.10.25,63067.0 ,60864.3 ,63694.8 ,60655.8 ,51.06K,0.0362,6.79415,0.21923,0.03091,0.10438,0.05368
2021.10.26,60310.8 ,63067.5 ,63275.1 ,59907.3 ,57.13K,-0.0437,6.15771,0.18689,0.0324,0.1524,0.09273
2021.10.27,58438.1 ,60312.5 ,61452.9 ,58112.6 ,88.11K,-0.0311,8.6123,0.46431,0.03292,0.15598,0.07379
2021.10.28,60582.5 ,58437.2 ,62251.3 ,58128.1 ,88.47K,0.0367,7.47758,0.33351,0.03364,0.13268,0.16698
2021.10.29,62242.8 ,60579.9 ,62952.2 ,60322.2 ,63.39K,0.0274,7.21103,0.25769,0.02993,0.13815,0.17856
2021.10.30,61840.1 ,62245.0 ,62338.5 ,60786.0 ,40.51K,-0.0065,6.0437,0.24351,0.01717,0.09123,0.11271
2021.10.31,61309.6 ,61842.2 ,62393.7 ,60005.7 ,50.06K,-0.0086,7.55834,0.41915,0.02518,0.09566,0.05596
2021.11.1,60915.3 ,61310.1 ,62430.1 ,59612.7 ,61.21K,-0.0064,7.84838,0.35889,0.02986,0.14303,0.08271
2021.11.2,63221.7 ,60912.2 ,64256.4 ,60651.5 ,65.26K,0.0379,8.29115,0.34464,0.02941,0.17934,0.18871
2021.11.3,62918.5 ,63223.5 ,63508.6 ,60883.0 ,61.05K,-0.0048,8.04204,0.48071,0.03351,0.16444,0.10164
2021.11.4,61412.6 ,62915.4 ,63077.6 ,60742.9 ,49.91K,-0.0239,7.72623,0.3313,0.0326,0.15279,0.07678
2021.11.5,60974.3 ,61411.5 ,62560.3 ,60742.4 ,44.46K,-0.0071,7.00558,0.286,0.02934,0.1332,0.05492
2021.11.6,61483.9 ,60973.2 ,61543.2 ,60093.6 ,34.89K,0.0084,5.33978,0.25932,0.01952,0.0829,0.0365
2021.11.7,63273.2 ,61483.8 ,63273.2 ,61347.2 ,34.34K,0.0291,4.95433,0.20537,0.02349,0.0857,0.12976
2021.11.8,67527.9 ,63276.4 ,67763.3 ,63276.4 ,81.08K,0.0672,7.53179,0.30221,0.03136,0.19386,0.18956
2021.11.9,66904.4 ,67528.7 ,68493.3 ,66334.9 ,66.13K,-0.0092,8.39554,0.34483,0.02882,0.19652,0.109
2021.11.10,64932.6 ,66942.6 ,68990.6 ,62951.3 ,96.21K,-0.0295,7.50088,0.27963,0.0311,0.18761,0.15012
2021.11.11,64806.7 ,64922.8 ,65583.3 ,64121.9 ,50.37K,-0.0019,6.92814,0.41882,0.02752,0.28438,0.23225
2021.11.12,64134.5 ,64782.6 ,65449.7 ,62309.7 ,63.27K,-0.0104,6.6547,0.31444,0.02707,0.1893,0.08589
2021.11.13,64398.6 ,64133.3 ,64906.0 ,63381.4 ,30.34K,0.0041,5.32546,0.21774,0.01828,0.12253,0.11219
2021.11.14,65508.2 ,64397.2 ,65508.2 ,63608.3 ,33.98K,0.0172,5.1754,0.18162,0.01828,0.13223,0.06878
2021.11.15,63597.9 ,65514.9 ,66311.2 ,63439.5 ,53.53K,-0.0292,7.28105,0.25633,0.0296,0.17557,0.08791
2021.11.16,60089.1 ,63605.1 ,63605.6 ,58655.9 ,115.36K,-0.0552,8.9302,0.52301,0.02921,0.18566,0.10067
2021.11.17,60367.8 ,60074.2 ,60814.5 ,58531.9 ,73.93K,0.0046,9.8108,0.40171,0.02791,0.19678,0.06618
2021.11.18,56955.3 ,60368.2 ,60936.9 ,56524.4 ,100.37K,-0.0565,10.64943,0.42949,0.02798,0.19418,0.05603
2021.11.19,58083.4 ,56908.3 ,58335.9 ,55626.3 ,74.44K,0.0198,9.08436,0.54012,0.02876,0.15631,0.05635
2021.11.20,59717.6 ,58080.8 ,59854.6 ,57435.3 ,44.53K,0.0281,6.77873,0.24663,0.02336,0.11466,0.04347
2021.11.21,58714.3 ,59724.0 ,60002.6 ,58528.3 ,40.98K,-0.0168,6.20164,0.26297,0.02648,0.12748,0.03982
2021.11.22,56308.8 ,58719.7 ,59288.3 ,55656.8 ,76.45K,-0.041,7.71849,0.3708,0.03045,0.16529,0.05036
2021.11.23,57573.2 ,56304.8 ,57855.1 ,55542.5 ,72.48K,0.0225,8.53987,0.38394,0.03299,0.17941,0.0544
2021.11.24,57171.7 ,57559.4 ,57697.4 ,55910.6 ,56.68K,-0.007,8.95694,0.35661,0.03299,0.17934,0.08427
2021.11.25,58935.1 ,57167.1 ,59387.3 ,57029.8 ,56.79K,0.0308,10.247,0.40997,0.03019,0.1813,0.06455
2021.11.26,53730.9 ,58937.3 ,59151.1 ,53533.5 ,104.03K,-0.0883,9.86683,0.6609,0.03123,0.16509,0.03715
2021.11.27,54765.9 ,53747.2 ,55280.3 ,53654.3 ,40.71K,0.0193,7.5014,0.47986,0.02101,0.10997,0.03227
2021.11.28,57291.5 ,54758.0 ,57392.3 ,53448.3 ,49.28K,0.0461,6.70396,0.4375,0.02271,0.10659,0.02642
2021.11.29,57794.8 ,57288.1 ,58855.2 ,56726.7 ,58.65K,0.0088,8.37491,0.39461,0.03091,0.1731,0.04438
2021.11.30,56882.9 ,57795.2 ,59174.4 ,55936.9 ,73.66K,-0.0158,8.21938,0.33416,0.03214,0.16965,0.04659
2021.12.1,57210.3 ,56891.7 ,59064.3 ,56496.5 ,66.75K,0.0058,7.78825,0.27611,0.02967,0.1431,0.05765
2021.12.2,56496.0 ,57207.8 ,57377.5 ,55807.9 ,54.94K,-0.0125,7.77497,0.29062,0.02765,0.15091,0.05694
2021.12.3,53631.5 ,56495.2 ,57543.6 ,52008.9 ,89.20K,-0.0507,7.12454,0.24149,0.02596,0.13704,0.05563
2021.12.4,49195.2 ,53620.7 ,53847.2 ,42587.8 ,168.00K,-0.0827,11.67242,1.27841,0.01887,0.10522,0.06214
2021.12.5,48412.1 ,49196.4 ,49689.3 ,48350.0 ,73.35K,-0.0159,9.86267,0.49158,0.02134,0.10893,0.03357
